Transfer Date by Week,Transfer Year,RIN Year,Fuel (D Code),QAP Service Type,RIN Price
"3/20/2017","2017","2016","D3","Q-RIN","$2.22"
"3/20/2017","2017","2016","D4","Q-RIN","$0.85"
"3/20/2017","2017","2016","D4","Unverified","$0.92"
"3/20/2017","2017","2016","D5","Unverified","$0.88"
"3/20/2017","2017","2016","D6","Q-RIN","$0.85"
"3/20/2017","2017","2016","D6","Unverified","$0.62"
"3/20/2017","2017","2017","D3","Q-RIN","$2.14"
"3/20/2017","2017","2017","D4","Q-RIN","$1.02"
"3/20/2017","2017","2017","D4","Unverified","$1.01"
"3/20/2017","2017","2017","D5","Q-RIN","$0.92"
"3/20/2017","2017","2017","D6","Q-RIN","$0.37"
"3/20/2017","2017","2017","D6","Unverified","$0.54"
"3/27/2017","2017","2015","D3","Q-RIN","$1.90"
"3/27/2017","2017","2015","D3","Unverified","$1.90"
"3/27/2017","2017","2015","D4","Q-RIN","$0.92"
"3/27/2017","2017","2015","D4","Unverified","$0.90"
"3/27/2017","2017","2015","D5","Unverified","$0.88"
"3/27/2017","2017","2015","D6","Q-RIN","$0.54"
"3/27/2017","2017","2015","D6","Unverified","$0.55"
"3/27/2017","2017","2016","D3","Q-RIN","$2.26"
"3/27/2017","2017","2016","D3","Unverified","$2.28"
"3/27/2017","2017","2016","D4","Q-RIN","$0.89"
"3/27/2017","2017","2016","D4","Unverified","$0.93"
"3/27/2017","2017","2016","D6","Q-RIN","$0.74"
"3/27/2017","2017","2016","D6","Unverified","$0.63"
"3/27/2017","2017","2017","D3","Q-RIN","$2.58"
"3/27/2017","2017","2017","D4","Q-RIN","$1.06"
"3/27/2017","2017","2017","D4","Unverified","$1.03"
"3/27/2017","2017","2017","D5","Q-RIN","$0.88"
"3/27/2017","2017","2017","D6","Unverified","$0.56"
"4/3/2017","2017","2016","D3","Q-RIN","$2.32"
"4/3/2017","2017","2016","D4","Q-RIN","$0.95"
"4/3/2017","2017","2016","D4","Unverified","$0.94"
"4/3/2017","2017","2016","D6","Q-RIN","$0.67"
"4/3/2017","2017","2016","D6","Unverified","$0.58"
"4/3/2017","2017","2017","D3","Q-RIN","$2.48"
"4/3/2017","2017","2017","D4","Q-RIN","$1.02"
"4/3/2017","2017","2017","D4","Unverified","$1.05"
"4/3/2017","2017","2017","D5","Unverified","$0.97"
"4/3/2017","2017","2017","D6","Q-RIN","$0.38"
"4/3/2017","2017","2017","D6","Unverified","$0.56"
"4/10/2017","2017","2016","D3","Q-RIN","$2.38"
"4/10/2017","2017","2016","D4","Q-RIN","$0.89"
"4/10/2017","2017","2016","D4","Unverified","$0.92"
"4/10/2017","2017","2016","D6","Unverified","$0.50"
"4/10/2017","2017","2017","D3","Q-RIN","$2.57"
"4/10/2017","2017","2017","D4","Q-RIN","$1.00"
"4/10/2017","2017","2017","D4","Unverified","$1.03"
"4/10/2017","2017","2017","D6","Unverified","$0.63"
"4/17/2017","2017","2016","D4","Q-RIN","$0.82"
"4/17/2017","2017","2016","D4","Unverified","$0.88"
"4/17/2017","2017","2016","D5","Unverified","$0.89"
"4/17/2017","2017","2016","D6","Unverified","$0.47"
"4/17/2017","2017","2017","D3","Q-RIN","$2.46"
"4/17/2017","2017","2017","D4","Q-RIN","$0.97"
"4/17/2017","2017","2017","D4","Unverified","$1.00"
"4/17/2017","2017","2017","D6","Unverified","$0.53"
"4/24/2017","2017","2016","D3","Q-RIN","$2.25"
"4/24/2017","2017","2016","D3","Unverified","$1.75"
"4/24/2017","2017","2016","D4","Q-RIN","$0.92"
"4/24/2017","2017","2016","D4","Unverified","$1.02"
"4/24/2017","2017","2016","D6","Q-RIN","$0.34"
"4/24/2017","2017","2016","D6","Unverified","$0.47"
"4/24/2017","2017","2017","D3","Q-RIN","$2.59"
"4/24/2017","2017","2017","D3","Unverified","$2.35"
"4/24/2017","2017","2017","D4","Q-RIN","$1.00"
"4/24/2017","2017","2017","D4","Unverified","$1.05"
"4/24/2017","2017","2017","D5","Q-RIN","$0.91"
"4/24/2017","2017","2017","D5","Unverified","$0.93"
"4/24/2017","2017","2017","D6","Q-RIN","$0.44"
"4/24/2017","2017","2017","D6","Unverified","$0.50"
"5/1/2017","2017","2016","D3","Unverified","$2.40"
"5/1/2017","2017","2016","D4","Q-RIN","$0.88"
"5/1/2017","2017","2016","D4","Unverified","$0.87"
"5/1/2017","2017","2016","D5","Unverified","$0.83"
"5/1/2017","2017","2016","D6","Unverified","$0.78"
"5/1/2017","2017","2017","D3","Q-RIN","$2.41"
"5/1/2017","2017","2017","D4","Q-RIN","$1.01"
"5/1/2017","2017","2017","D4","Unverified","$1.00"
"5/1/2017","2017","2017","D5","Unverified","$0.98"
"5/1/2017","2017","2017","D6","Unverified","$0.57"
"5/8/2017","2017","2016","D3","Q-RIN","$2.38"
"5/8/2017","2017","2016","D3","Unverified","$2.40"
"5/8/2017","2017","2016","D4","Q-RIN","$0.89"
"5/8/2017","2017","2016","D4","Unverified","$0.99"
"5/8/2017","2017","2016","D6","Unverified","$0.54"
"5/8/2017","2017","2017","D3","Q-RIN","$2.54"
"5/8/2017","2017","2017","D4","Q-RIN","$0.99"
"5/8/2017","2017","2017","D4","Unverified","$1.00"
"5/8/2017","2017","2017","D5","Unverified","$1.01"
"5/8/2017","2017","2017","D6","Q-RIN","$0.54"
"5/8/2017","2017","2017","D6","Unverified","$0.57"
"5/15/2017","2017","2016","D3","Q-RIN","$2.30"
"5/15/2017","2017","2016","D4","Q-RIN","$0.90"
"5/15/2017","2017","2016","D4","Unverified","$0.92"
"5/15/2017","2017","2016","D6","Unverified","$0.43"
"5/15/2017","2017","2017","D3","Q-RIN","$2.30"
"5/15/2017","2017","2017","D4","Q-RIN","$1.00"
"5/15/2017","2017","2017","D4","Unverified","$1.00"
"5/15/2017","2017","2017","D5","Unverified","$0.93"
"5/15/2017","2017","2017","D6","Q-RIN","$0.84"
"5/15/2017","2017","2017","D6","Unverified","$0.52"
"5/22/2017","2017","2016","D4","Q-RIN","$0.89"
"5/22/2017","2017","2016","D4","Unverified","$0.90"
"5/22/2017","2017","2016","D6","Unverified","$0.33"
"5/22/2017","2017","2017","D3","Q-RIN","$2.52"
"5/22/2017","2017","2017","D4","Q-RIN","$1.01"
"5/22/2017","2017","2017","D4","Unverified","$1.05"
"5/22/2017","2017","2017","D6","Q-RIN","$0.63"
"5/22/2017","2017","2017","D6","Unverified","$0.56"
"5/29/2017","2017","2016","D3","Q-RIN","$2.47"
"5/29/2017","2017","2016","D3","Unverified","$2.40"
"5/29/2017","2017","2016","D4","Q-RIN","$0.93"
"5/29/2017","2017","2016","D4","Unverified","$0.92"
"5/29/2017","2017","2016","D6","Unverified","$0.59"
"5/29/2017","2017","2017","D3","Q-RIN","$2.57"
"5/29/2017","2017","2017","D4","Q-RIN","$1.03"
"5/29/2017","2017","2017","D4","Unverified","$1.07"
"5/29/2017","2017","2017","D5","Q-RIN","$0.96"
"5/29/2017","2017","2017","D5","Unverified","$1.02"
"5/29/2017","2017","2017","D6","Unverified","$0.59"
"6/5/2017","2017","2016","D3","Q-RIN","$2.48"
"6/5/2017","2017","2016","D4","Q-RIN","$0.93"
"6/5/2017","2017","2016","D4","Unverified","$0.93"
"6/5/2017","2017","2016","D5","Unverified","$0.88"
"6/5/2017","2017","2016","D6","Q-RIN","$0.62"
"6/5/2017","2017","2016","D6","Unverified","$0.50"
"6/5/2017","2017","2017","D3","Q-RIN","$2.46"
"6/5/2017","2017","2017","D4","Q-RIN","$1.04"
"6/5/2017","2017","2017","D4","Unverified","$1.02"
"6/5/2017","2017","2017","D6","Unverified","$0.62"
"6/12/2017","2017","2016","D3","Q-RIN","$2.46"
"6/12/2017","2017","2016","D4","Q-RIN","$0.89"
"6/12/2017","2017","2016","D4","Unverified","$0.92"
"6/12/2017","2017","2016","D5","Unverified","$0.80"
"6/12/2017","2017","2016","D6","Unverified","$0.50"
"6/12/2017","2017","2017","D3","Q-RIN","$2.73"
"6/12/2017","2017","2017","D4","Q-RIN","$1.03"
"6/12/2017","2017","2017","D4","Unverified","$1.02"
"6/12/2017","2017","2017","D5","Unverified","$0.75"
"6/12/2017","2017","2017","D6","Q-RIN","$0.54"
"6/12/2017","2017","2017","D6","Unverified","$0.63"
"6/19/2017","2017","2016","D4","Q-RIN","$0.91"
"6/19/2017","2017","2016","D4","Unverified","$0.91"
"6/19/2017","2017","2016","D6","Unverified","$0.57"
"6/19/2017","2017","2017","D3","Q-RIN","$2.45"
"6/19/2017","2017","2017","D4","Q-RIN","$1.05"
"6/19/2017","2017","2017","D4","Unverified","$1.06"
"6/19/2017","2017","2017","D5","Unverified","$1.00"
"6/19/2017","2017","2017","D6","Q-RIN","$0.55"
"6/19/2017","2017","2017","D6","Unverified","$0.63"
"6/26/2017","2017","2016","D3","Q-RIN","$2.42"
"6/26/2017","2017","2016","D4","Q-RIN","$0.95"
"6/26/2017","2017","2016","D4","Unverified","$0.94"
"6/26/2017","2017","2016","D5","Unverified","$0.91"
"6/26/2017","2017","2016","D6","Unverified","$0.64"
"6/26/2017","2017","2017","D3","Q-RIN","$2.60"
"6/26/2017","2017","2017","D3","Unverified","$2.20"
"6/26/2017","2017","2017","D4","Q-RIN","$1.07"
"6/26/2017","2017","2017","D4","Unverified","$1.04"
"6/26/2017","2017","2017","D5","Q-RIN","$1.01"
"6/26/2017","2017","2017","D5","Unverified","$0.96"
"6/26/2017","2017","2017","D6","Q-RIN","$0.75"
"6/26/2017","2017","2017","D6","Unverified","$0.66"
"7/3/2017","2017","2016","D3","Q-RIN","$2.47"
"7/3/2017","2017","2016","D4","Q-RIN","$1.05"
"7/3/2017","2017","2016","D4","Unverified","$1.00"
"7/3/2017","2017","2016","D6","Unverified","$0.73"
"7/3/2017","2017","2017","D3","Q-RIN","$2.70"
"7/3/2017","2017","2017","D4","Q-RIN","$1.04"
"7/3/2017","2017","2017","D4","Unverified","$1.05"
"7/3/2017","2017","2017","D5","Unverified","$1.01"
"7/3/2017","2017","2017","D6","Unverified","$0.69"
"7/10/2017","2017","2016","D3","Q-RIN","$2.45"
"7/10/2017","2017","2016","D4","Q-RIN","$1.03"
"7/10/2017","2017","2016","D4","Unverified","$1.00"
"7/10/2017","2017","2016","D6","Q-RIN","$0.69"
"7/10/2017","2017","2016","D6","Unverified","$0.56"
"7/10/2017","2017","2017","D3","Q-RIN","$2.66"
"7/10/2017","2017","2017","D3","Unverified","$2.45"
"7/10/2017","2017","2017","D4","Q-RIN","$1.06"
"7/10/2017","2017","2017","D4","Unverified","$1.04"
"7/10/2017","2017","2017","D5","Unverified","$0.93"
"7/10/2017","2017","2017","D6","Q-RIN","$0.73"
"7/10/2017","2017","2017","D6","Unverified","$0.68"
"7/17/2017","2017","2016","D3","Q-RIN","$2.29"
"7/17/2017","2017","2016","D4","Q-RIN","$0.99"
"7/17/2017","2017","2016","D4","Unverified","$1.00"
"7/17/2017","2017","2016","D6","Unverified","$0.66"
"7/17/2017","2017","2017","D3","Q-RIN","$2.40"
"7/17/2017","2017","2017","D4","Q-RIN","$1.07"
"7/17/2017","2017","2017","D4","Unverified","$1.07"
"7/17/2017","2017","2017","D5","Unverified","$1.01"
"7/17/2017","2017","2017","D6","Q-RIN","$0.68"
"7/17/2017","2017","2017","D6","Unverified","$0.62"
"7/24/2017","2017","2016","D4","Q-RIN","$1.09"
"7/24/2017","2017","2016","D4","Unverified","$1.05"
"7/24/2017","2017","2016","D6","Q-RIN","$0.72"
"7/24/2017","2017","2016","D6","Unverified","$0.72"
"7/24/2017","2017","2017","D3","Q-RIN","$2.67"
"7/24/2017","2017","2017","D4","Q-RIN","$1.10"
"7/24/2017","2017","2017","D4","Unverified","$1.06"
"7/24/2017","2017","2017","D5","Unverified","$0.99"
"7/24/2017","2017","2017","D6","Q-RIN","$0.51"
"7/24/2017","2017","2017","D6","Unverified","$0.70"
"7/31/2017","2017","2016","D4","Q-RIN","$0.98"
"7/31/2017","2017","2016","D4","Unverified","$0.94"
"7/31/2017","2017","2016","D6","Unverified","$0.57"
"7/31/2017","2017","2017","D3","Q-RIN","$2.77"
"7/31/2017","2017","2017","D4","Q-RIN","$1.07"
"7/31/2017","2017","2017","D4","Unverified","$1.04"
"7/31/2017","2017","2017","D5","Q-RIN","$1.05"
"7/31/2017","2017","2017","D5","Unverified","$1.09"
"7/31/2017","2017","2017","D6","Q-RIN","$0.89"
"7/31/2017","2017","2017","D6","Unverified","$0.75"
"8/7/2017","2017","2016","D3","Q-RIN","$2.60"
"8/7/2017","2017","2016","D4","Q-RIN","$1.04"
"8/7/2017","2017","2016","D4","Unverified","$0.99"
"8/7/2017","2017","2016","D6","Unverified","$0.78"
"8/7/2017","2017","2017","D3","Q-RIN","$2.77"
"8/7/2017","2017","2017","D4","Q-RIN","$1.05"
"8/7/2017","2017","2017","D4","Unverified","$1.03"
"8/7/2017","2017","2017","D5","Unverified","$0.88"
"8/7/2017","2017","2017","D6","Q-RIN","$0.88"
"8/7/2017","2017","2017","D6","Unverified","$0.70"
"8/14/2017","2017","2016","D3","Q-RIN","$2.61"
"8/14/2017","2017","2016","D4","Q-RIN","$1.06"
"8/14/2017","2017","2016","D4","Unverified","$1.04"
"8/14/2017","2017","2016","D6","Unverified","$0.54"
"8/14/2017","2017","2017","D3","Q-RIN","$2.71"
"8/14/2017","2017","2017","D4","Q-RIN","$1.06"
"8/14/2017","2017","2017","D4","Unverified","$1.07"
"8/14/2017","2017","2017","D5","Unverified","$1.06"
"8/14/2017","2017","2017","D6","Q-RIN","$0.79"
"8/14/2017","2017","2017","D6","Unverified","$0.78"
"8/21/2017","2017","2016","D3","Q-RIN","$2.67"
"8/21/2017","2017","2016","D4","Q-RIN","$1.00"
"8/21/2017","2017","2016","D4","Unverified","$0.97"
"8/21/2017","2017","2016","D6","Q-RIN","$0.88"
"8/21/2017","2017","2016","D6","Unverified","$0.88"
"8/21/2017","2017","2017","D3","Q-RIN","$2.64"
"8/21/2017","2017","2017","D4","Q-RIN","$1.09"
"8/21/2017","2017","2017","D4","Unverified","$1.08"
"8/21/2017","2017","2017","D5","Unverified","$1.09"
"8/21/2017","2017","2017","D6","Q-RIN","$0.77"
"8/21/2017","2017","2017","D6","Unverified","$0.78"
"8/28/2017","2017","2016","D3","Q-RIN","$2.91"
"8/28/2017","2017","2016","D4","Q-RIN","$1.12"
"8/28/2017","2017","2016","D4","Unverified","$1.08"
"8/28/2017","2017","2016","D5","Q-RIN","$0.80"
"8/28/2017","2017","2016","D6","Unverified","$0.90"
"8/28/2017","2017","2017","D3","Q-RIN","$2.75"
"8/28/2017","2017","2017","D4","Q-RIN","$1.08"
"8/28/2017","2017","2017","D4","Unverified","$1.08"
"8/28/2017","2017","2017","D5","Q-RIN","$1.03"
"8/28/2017","2017","2017","D6","Q-RIN","$0.88"
"8/28/2017","2017","2017","D6","Unverified","$0.78"
"9/4/2017","2017","2016","D3","Q-RIN","$2.90"
"9/4/2017","2017","2016","D4","Q-RIN","$0.87"
"9/4/2017","2017","2016","D4","Unverified","$0.95"
"9/4/2017","2017","2016","D6","Unverified","$0.90"
"9/4/2017","2017","2017","D3","Q-RIN","$2.95"
"9/4/2017","2017","2017","D4","Q-RIN","$1.02"
"9/4/2017","2017","2017","D4","Unverified","$1.04"
"9/4/2017","2017","2017","D6","Unverified","$0.77"
"9/11/2017","2017","2016","D3","Q-RIN","$2.53"
"9/11/2017","2017","2016","D4","Q-RIN","$0.93"
"9/11/2017","2017","2016","D4","Unverified","$1.07"
"9/11/2017","2017","2016","D6","Unverified","$0.88"
"9/11/2017","2017","2017","D3","Q-RIN","$2.70"
"9/11/2017","2017","2017","D3","Unverified","$2.16"
"9/11/2017","2017","2017","D4","Q-RIN","$1.07"
"9/11/2017","2017","2017","D4","Unverified","$1.06"
"9/11/2017","2017","2017","D5","Unverified","$0.79"
"9/11/2017","2017","2017","D6","Unverified","$0.79"
"9/18/2017","2017","2016","D3","Q-RIN","$2.89"
"9/18/2017","2017","2016","D4","Q-RIN","$1.06"
"9/18/2017","2017","2016","D4","Unverified","$1.03"
"9/18/2017","2017","2016","D5","Unverified","$1.11"
"9/18/2017","2017","2016","D6","Unverified","$0.77"
"9/18/2017","2017","2017","D3","Q-RIN","$2.65"
"9/18/2017","2017","2017","D4","Q-RIN","$1.06"
"9/18/2017","2017","2017","D4","Unverified","$1.06"
"9/18/2017","2017","2017","D5","Unverified","$0.83"
"9/18/2017","2017","2017","D6","Unverified","$0.78"
"9/25/2017","2017","2016","D3","Q-RIN","$2.41"
"9/25/2017","2017","2016","D4","Q-RIN","$1.06"
"9/25/2017","2017","2016","D4","Unverified","$1.05"
"9/25/2017","2017","2016","D6","Unverified","$0.80"
"9/25/2017","2017","2017","D3","Q-RIN","$2.76"
"9/25/2017","2017","2017","D4","Q-RIN","$1.03"
"9/25/2017","2017","2017","D4","Unverified","$1.04"
"9/25/2017","2017","2017","D5","Q-RIN","$0.99"
"9/25/2017","2017","2017","D5","Unverified","$0.96"
"9/25/2017","2017","2017","D6","Q-RIN","$0.83"
"9/25/2017","2017","2017","D6","Unverified","$0.77"
"10/2/2017","2017","2016","D4","Q-RIN","$0.91"
"10/2/2017","2017","2016","D4","Unverified","$0.96"
"10/2/2017","2017","2016","D6","Unverified","$0.80"
"10/2/2017","2017","2017","D3","Q-RIN","$2.82"
"10/2/2017","2017","2017","D4","Q-RIN","$1.06"
"10/2/2017","2017","2017","D4","Unverified","$1.04"
"10/2/2017","2017","2017","D5","Unverified","$1.01"
"10/2/2017","2017","2017","D6","Unverified","$0.77"
"10/9/2017","2017","2016","D4","Unverified","$0.92"
"10/9/2017","2017","2016","D6","Unverified","$0.63"
"10/9/2017","2017","2017","D3","Q-RIN","$2.84"
"10/9/2017","2017","2017","D4","Q-RIN","$1.05"
"10/9/2017","2017","2017","D4","Unverified","$1.01"
"10/9/2017","2017","2017","D5","Unverified","$0.93"
"10/9/2017","2017","2017","D6","Q-RIN","$0.83"
"10/9/2017","2017","2017","D6","Unverified","$0.83"
"10/16/2017","2017","2016","D4","Q-RIN","$0.97"
"10/16/2017","2017","2016","D4","Unverified","$1.02"
"10/16/2017","2017","2016","D6","Unverified","$0.74"
"10/16/2017","2017","2017","D3","Q-RIN","$2.54"
"10/16/2017","2017","2017","D4","Q-RIN","$1.04"
"10/16/2017","2017","2017","D4","Unverified","$1.03"
"10/16/2017","2017","2017","D5","Unverified","$0.96"
"10/16/2017","2017","2017","D6","Q-RIN","$0.81"
"10/16/2017","2017","2017","D6","Unverified","$0.77"
"10/23/2017","2017","2016","D3","Q-RIN","$2.83"
"10/23/2017","2017","2016","D4","Q-RIN","$1.05"
"10/23/2017","2017","2016","D4","Unverified","$1.01"
"10/23/2017","2017","2016","D6","Unverified","$0.85"
"10/23/2017","2017","2017","D3","Q-RIN","$2.81"
"10/23/2017","2017","2017","D3","Unverified","$2.60"
"10/23/2017","2017","2017","D4","Q-RIN","$1.07"
"10/23/2017","2017","2017","D4","Unverified","$1.02"
"10/23/2017","2017","2017","D5","Unverified","$1.03"
"10/23/2017","2017","2017","D6","Unverified","$0.79"
"10/30/2017","2017","2016","D3","Q-RIN","$2.82"
"10/30/2017","2017","2016","D6","Unverified","$0.64"
"10/30/2017","2017","2017","D3","Q-RIN","$2.71"
"10/30/2017","2017","2017","D4","Q-RIN","$1.06"
"10/30/2017","2017","2017","D4","Unverified","$1.04"
"10/30/2017","2017","2017","D5","Q-RIN","$0.93"
"10/30/2017","2017","2017","D6","Unverified","$0.83"
"11/6/2017","2017","2016","D3","Q-RIN","$2.84"
"11/6/2017","2017","2016","D4","Q-RIN","$1.00"
"11/6/2017","2017","2016","D4","Unverified","$1.00"
"11/6/2017","2017","2016","D6","Unverified","$0.95"
"11/6/2017","2017","2017","D3","Q-RIN","$2.84"
"11/6/2017","2017","2017","D4","Q-RIN","$1.03"
"11/6/2017","2017","2017","D4","Unverified","$1.01"
"11/6/2017","2017","2017","D6","Unverified","$0.87"
"11/13/2017","2017","2016","D3","Q-RIN","$2.82"
"11/13/2017","2017","2016","D4","Q-RIN","$0.94"
"11/13/2017","2017","2016","D4","Unverified","$1.00"
"11/13/2017","2017","2016","D6","Unverified","$0.94"
"11/13/2017","2017","2017","D3","Q-RIN","$2.74"
"11/13/2017","2017","2017","D3","Unverified","$2.75"
"11/13/2017","2017","2017","D4","Q-RIN","$1.02"
"11/13/2017","2017","2017","D4","Unverified","$1.04"
"11/13/2017","2017","2017","D5","Unverified","$0.96"
"11/13/2017","2017","2017","D6","Q-RIN","$1.58"
"11/13/2017","2017","2017","D6","Unverified","$0.87"
"11/20/2017","2017","2016","D4","Q-RIN","$0.93"
"11/20/2017","2017","2016","D4","Unverified","$0.94"
"11/20/2017","2017","2016","D6","Unverified","$0.93"
"11/20/2017","2017","2017","D3","Q-RIN","$2.61"
"11/20/2017","2017","2017","D4","Q-RIN","$1.04"
"11/20/2017","2017","2017","D4","Unverified","$1.02"
"11/20/2017","2017","2017","D6","Q-RIN","$0.92"
"11/20/2017","2017","2017","D6","Unverified","$0.86"
"11/27/2017","2017","2016","D4","Q-RIN","$0.94"
"11/27/2017","2017","2016","D4","Unverified","$0.94"
"11/27/2017","2017","2016","D6","Unverified","$0.95"
"11/27/2017","2017","2017","D3","Q-RIN","$2.76"
"11/27/2017","2017","2017","D4","Q-RIN","$1.00"
"11/27/2017","2017","2017","D4","Unverified","$1.04"
"11/27/2017","2017","2017","D5","Q-RIN","$0.98"
"11/27/2017","2017","2017","D5","Unverified","$0.94"
"11/27/2017","2017","2017","D6","Unverified","$0.81"
"12/4/2017","2017","2016","D4","Q-RIN","$0.92"
"12/4/2017","2017","2016","D4","Unverified","$0.94"
"12/4/2017","2017","2016","D6","Q-RIN","$0.85"
"12/4/2017","2017","2016","D6","Unverified","$0.88"
"12/4/2017","2017","2017","D3","Q-RIN","$2.57"
"12/4/2017","2017","2017","D3","Unverified","$2.88"
"12/4/2017","2017","2017","D4","Q-RIN","$1.01"
"12/4/2017","2017","2017","D4","Unverified","$1.04"
"12/4/2017","2017","2017","D6","Q-RIN","$0.87"
"12/4/2017","2017","2017","D6","Unverified","$0.81"
"12/11/2017","2017","2016","D3","Q-RIN","$2.87"
"12/11/2017","2017","2016","D4","Q-RIN","$0.94"
"12/11/2017","2017","2016","D4","Unverified","$0.94"
"12/11/2017","2017","2016","D5","Unverified","$0.95"
"12/11/2017","2017","2016","D6","Unverified","$0.88"
"12/11/2017","2017","2017","D3","Q-RIN","$2.94"
"12/11/2017","2017","2017","D3","Unverified","$2.92"
"12/11/2017","2017","2017","D4","Q-RIN","$1.04"
"12/11/2017","2017","2017","D4","Unverified","$1.02"
"12/11/2017","2017","2017","D5","Q-RIN","$0.85"
"12/11/2017","2017","2017","D5","Unverified","$0.84"
"12/11/2017","2017","2017","D6","Q-RIN","$0.87"
"12/11/2017","2017","2017","D6","Unverified","$0.82"
"12/18/2017","2017","2016","D3","Q-RIN","$2.40"
"12/18/2017","2017","2016","D4","Q-RIN","$0.94"
"12/18/2017","2017","2016","D4","Unverified","$0.86"
"12/18/2017","2017","2016","D6","Q-RIN","$0.86"
"12/18/2017","2017","2016","D6","Unverified","$0.84"
"12/18/2017","2017","2017","D3","Q-RIN","$2.68"
"12/18/2017","2017","2017","D3","Unverified","$2.75"
"12/18/2017","2017","2017","D4","Q-RIN","$0.98"
"12/18/2017","2017","2017","D4","Unverified","$1.01"
"12/18/2017","2017","2017","D5","Q-RIN","$0.81"
"12/18/2017","2017","2017","D5","Unverified","$0.94"
"12/18/2017","2017","2017","D6","Q-RIN","$0.70"
"12/18/2017","2017","2017","D6","Unverified","$0.75"
"12/25/2017","2017","2016","D3","Q-RIN","$2.60"
"12/25/2017","2017","2016","D4","Unverified","$0.99"
"12/25/2017","2017","2016","D6","Q-RIN","$0.82"
"12/25/2017","2017","2016","D6","Unverified","$0.76"
"12/25/2017","2017","2017","D3","Q-RIN","$2.83"
"12/25/2017","2017","2017","D3","Unverified","$2.69"
"12/25/2017","2017","2017","D4","Q-RIN","$0.98"
"12/25/2017","2017","2017","D4","Unverified","$1.00"
"12/25/2017","2017","2017","D5","Q-RIN","$0.77"
"12/25/2017","2017","2017","D5","Unverified","$0.99"
"12/25/2017","2017","2017","D6","Q-RIN","$0.89"
"12/25/2017","2017","2017","D6","Unverified","$0.79"
"1/1/2018","2018","2016","D4","Q-RIN","$0.80"
"1/1/2018","2018","2016","D4","Unverified","$0.84"
"1/1/2018","2018","2016","D6","Unverified","$0.70"
"1/1/2018","2018","2017","D3","Q-RIN","$2.80"
"1/1/2018","2018","2017","D3","Unverified","$2.70"
"1/1/2018","2018","2017","D4","Q-RIN","$0.90"
"1/1/2018","2018","2017","D4","Unverified","$0.93"
"1/1/2018","2018","2017","D5","Q-RIN","$0.79"
"1/1/2018","2018","2017","D5","Unverified","$0.80"
"1/1/2018","2018","2017","D6","Unverified","$0.75"
"1/1/2018","2018","2018","D6","Unverified","$0.01"
"1/8/2018","2018","2016","D3","Q-RIN","$2.80"
"1/8/2018","2018","2016","D4","Q-RIN","$0.73"
"1/8/2018","2018","2016","D4","Unverified","$0.81"
"1/8/2018","2018","2016","D6","Q-RIN","$0.71"
"1/8/2018","2018","2016","D6","Unverified","$0.62"
"1/8/2018","2018","2017","D3","Q-RIN","$2.71"
"1/8/2018","2018","2017","D4","Q-RIN","$0.93"
"1/8/2018","2018","2017","D4","Unverified","$0.92"
"1/8/2018","2018","2017","D5","Q-RIN","$0.80"
"1/8/2018","2018","2017","D5","Unverified","$1.01"
"1/8/2018","2018","2017","D6","Unverified","$0.75"
"1/8/2018","2018","2018","D4","Unverified","$0.74"
"1/8/2018","2018","2018","D6","Unverified","$1.52"
"1/15/2018","2018","2016","D3","Q-RIN","$2.73"
"1/15/2018","2018","2016","D4","Q-RIN","$0.67"
"1/15/2018","2018","2016","D4","Unverified","$0.77"
"1/15/2018","2018","2016","D6","Q-RIN","$0.71"
"1/15/2018","2018","2016","D6","Unverified","$0.66"
"1/15/2018","2018","2017","D3","Q-RIN","$2.61"
"1/15/2018","2018","2017","D3","Unverified","$2.96"
"1/15/2018","2018","2017","D4","Q-RIN","$0.86"
"1/15/2018","2018","2017","D4","Unverified","$0.85"
"1/15/2018","2018","2017","D5","Unverified","$0.81"
"1/15/2018","2018","2017","D6","Q-RIN","$0.75"
"1/15/2018","2018","2017","D6","Unverified","$0.74"
"1/15/2018","2018","2018","D4","Q-RIN","$1.04"
"1/15/2018","2018","2018","D6","Unverified","$0.70"
"1/22/2018","2018","2016","D4","Unverified","$0.71"
"1/22/2018","2018","2016","D6","Q-RIN","$0.64"
"1/22/2018","2018","2016","D6","Unverified","$0.65"
"1/22/2018","2018","2017","D3","Q-RIN","$2.69"
"1/22/2018","2018","2017","D4","Q-RIN","$0.78"
"1/22/2018","2018","2017","D4","Unverified","$0.89"
"1/22/2018","2018","2017","D5","Unverified","$0.74"
"1/22/2018","2018","2017","D6","Q-RIN","$0.82"
"1/22/2018","2018","2017","D6","Unverified","$0.73"
"1/22/2018","2018","2018","D4","Q-RIN","$0.71"
"1/22/2018","2018","2018","D4","Unverified","$0.97"
"1/22/2018","2018","2018","D6","Unverified","$0.71"
"1/29/2018","2018","2016","D4","Q-RIN","$0.90"
"1/29/2018","2018","2016","D4","Unverified","$0.74"
"1/29/2018","2018","2016","D6","Q-RIN","$0.64"
"1/29/2018","2018","2016","D6","Unverified","$0.69"
"1/29/2018","2018","2017","D3","Q-RIN","$2.68"
"1/29/2018","2018","2017","D4","Q-RIN","$0.84"
"1/29/2018","2018","2017","D4","Unverified","$0.84"
"1/29/2018","2018","2017","D5","Q-RIN","$0.73"
"1/29/2018","2018","2017","D5","Unverified","$0.74"
